District,Latitude,Longitude,label,slope_deg,rainfall_mm,soil_moisture_mm
East Siang,27.93289041,95.2006522,0,0,22.19744111,0.506682622
East Siang,28.22503124,95.12731183,0,27.28,20.59977955,0.468066739
East Siang,28.06272069,95.36385579,0,0.05,19.88117821,0.504671285
East Siang,27.97584619,95.30702566,0,0,19.79640907,0.463063855
East Siang,28.11654907,95.0438413,0,7.78,22.26061101,0.43262977
East Siang,28.32474227,95.49301258,0,18.85,21.25492119,0.428978063
East Siang,28.34496889,95.0618348,0,12.61,23.97716248,0.435641011
East Siang,27.97473223,95.50597832,0,0.46,22.08448847,0.436835583
East Siang,28.39692703,95.04201821,0,10.24,22.64780455,0.500740368
East Siang,28.18937079,95.34152694,0,8.93,20.98351858,0.508439387
East Siang,27.92499182,95.52745534,0,0.1,20.2016356,0.469003006
East Siang,28.27894537,95.37761709,0,23.84,21.74719075,0.511794938
East Siang,28.12666619,95.39610629,0,1.39,20.33571707,0.477881935
East Siang,28.03899485,95.40787314,0,0.36,19.95209448,0.440153641
East Siang,28.36556103,95.38213619,0,5.75,22.62408803,0.505882814
East Siang,28.35771582,95.41190757,0,33.44,22.49100485,0.494833178
East Siang,28.04010626,95.1183013,0,17.55,23.32184301,0.47816736
Goalpara,25.95508594,90.27043076,0,0.05,18.32960427,0.317017116
Goalpara,25.91501721,90.50145212,0,4.06,16.56655395,0.286872549
Goalpara,26.09489249,90.67484769,0,0.1,15.8218926,0.289559816
Goalpara,26.06581481,90.26658382,0,0.15,18.08953834,0.277154823
Goalpara,26.29732306,90.26953013,0,0.57,17.57506573,0.275784657
Goalpara,26.0200125,90.35199852,0,0.05,15.61329947,0.321521624
Goalpara,25.87294702,90.45618899,0,4.57,16.66953251,0.291944144
Goalpara,26.18101239,90.45198023,0,0,16.98169319,0.33228551
Goalpara,25.94596773,90.41411146,0,0,16.09589173,0.319317975
Goalpara,25.83847418,90.26765517,0,0.51,15.42320575,0.28860527
Goalpara,25.97320613,90.6713383,0,0.1,16.92505973,0.320878474
Goalpara,25.99940756,90.41736347,0,0.31,18.24949978,0.302114919
Goalpara,26.02927206,90.67616535,0,0,17.67739222,0.282476427
Goalpara,26.19643071,90.48577208,0,0,15.5861902,0.290974705
Goalpara,25.9322715,90.65892191,0,0.51,17.86389282,0.286802519
Goalpara,26.27841035,90.44577381,0,0.15,17.55079851,0.32689422
Goalpara,25.976534,90.31458641,0,0.21,17.49376331,0.321629596
Goalpara,26.24881066,90.57927298,0,0.31,17.81158839,0.29474385
Goalpara,26.05067704,90.44873336,0,1.18,15.6297208,0.32528451
Goalpara,26.20992118,90.60042923,0,0.26,15.54199155,0.309135591
Goalpara,25.89733919,90.65174013,0,0.15,16.41321217,0.285140352
Goalpara,26.08521052,90.38959452,0,0,16.29626852,0.281609596
Goalpara,26.33078114,90.31060503,0,4.37,16.38266646,0.29360206
Goalpara,26.10755301,90.5601709,0,0.67,16.4888311,0.323324287
Goalpara,26.11228628,90.66434604,0,0.1,15.18151913,0.29151728
Goalpara,26.17349744,90.66121654,0,0.05,15.79767918,0.289532815
Goalpara,25.92294781,90.53060327,0,0.57,16.39829414,0.329071005
Goalpara,26.12498714,90.60657784,0,0.15,18.52446121,0.278258175
Goalpara,26.16506322,90.36710627,0,0.1,16.12916679,0.331276302
Goalpara,26.17908156,90.54560701,0,1.18,17.12104776,0.292133521
Goalpara,25.98762496,90.43666955,0,0.57,18.47865065,0.330187527
Goalpara,26.24232914,90.61882251,0,0.31,17.85330442,0.314841613
Goalpara,26.06568673,90.70752038,0,0.15,17.08482178,0.290494675
Goalpara,26.09689346,90.29375854,0,0,17.35858141,0.279823409
Goalpara,26.21330081,90.35031756,0,0.05,16.71827386,0.32141451
Goalpara,26.12800086,90.26870711,0,0,17.99253433,0.327078506
Goalpara,26.26375366,90.68790572,0,0.21,17.46055475,0.306966714
Goalpara,26.14387608,90.49663742,0,0.31,16.44442938,0.314676485
Goalpara,26.15225099,90.3260495,0,0,17.63632778,0.296999735
Goalpara,26.21882075,90.25078522,0,0.1,15.59539844,0.279931613
Goalpara,25.86590297,90.5652872,0,6.71,15.29338602,0.273956337
Goalpara,26.25366142,90.38204847,0,0.31,17.49039115,0.288869323
Goalpara,26.04704521,90.36438613,0,0.46,16.36092833,0.316450892
Goalpara,26.31888631,90.25499461,0,0.46,15.80077629,0.296815959
Goalpara,26.05276162,90.34295765,0,0.26,16.12488999,0.331118111
Goalpara,26.27056917,90.40410183,0,0.72,15.20771683,0.302626995
Goalpara,25.95635504,90.37952207,0,1.54,16.21515974,0.29154569
Goalpara,25.89992289,90.53316716,0,0.15,17.810064,0.320780665
Goalpara,26.01696115,90.38406441,0,0.1,16.01476461,0.303560046
Goalpara,26.02594785,90.65105774,0,0.05,17.07732751,0.28915717
Hailakandi,24.65069857,92.37764158,0,0.98,12.02383563,0.398717417
Hailakandi,24.48346371,92.79981055,0,0.15,12.372808,0.428288606
Hailakandi,24.39655255,92.58618792,0,2.73,12.72516775,0.371607218
Hailakandi,24.39387099,92.60649834,0,1.6,11.66831793,0.442760641
Hailakandi,24.37593547,92.7840083,0,1.03,14.02602263,0.414280158
Hailakandi,24.36757006,92.70628836,0,0.26,14.10319561,0.43397753
Hailakandi,24.60509772,92.51846386,0,0.1,13.92098557,0.392775244
Hailakandi,24.42643688,92.783764,0,2.06,14.11527944,0.422440477
Hailakandi,24.31711777,92.44552303,0,1.29,12.49251735,0.369947959
Hailakandi,24.73143963,92.75566162,0,0.1,13.20350606,0.372586412
Hailakandi,24.30836426,92.69902329,0,13.05,13.70564239,0.367283788
Hailakandi,24.44935667,92.4077175,0,0.26,12.96629098,0.38219685
Hailakandi,24.61337321,92.48996274,0,0.36,14.12670213,0.372227051
Hailakandi,24.35129982,92.73901402,0,2.52,13.43574746,0.427698442
Hailakandi,24.740687,92.38624447,0,0,13.91712437,0.403361481
Hailakandi,24.31663338,92.83593359,0,5.34,12.01332937,0.425209381
Hailakandi,24.63416779,92.64463705,0,0.05,14.17685664,0.388846086
Hailakandi,24.69270068,92.54427412,0,0.15,14.03653345,0.386732024
Hailakandi,24.51910097,92.44480592,0,0.31,12.48452664,0.369682746
Hailakandi,24.60189149,92.46650646,0,0.1,12.04325684,0.422421591
Hailakandi,24.42253133,92.41003137,0,0.26,12.13016141,0.403432169
Hailakandi,24.35977967,92.76998351,0,1.7,13.62488992,0.385000045
Hailakandi,24.64539896,92.68487735,0,0.05,12.79737502,0.367073414
Hailakandi,24.32249385,92.779683,0,3.14,13.62753821,0.422455134
Hailakandi,24.38996443,92.84621172,0,1.44,13.93825166,0.369591216
Hailakandi,24.58299504,92.78964186,0,1.8,12.07193995,0.413939865
Hailakandi,24.38483945,92.66620088,0,2.93,13.17442119,0.363723369
Hailakandi,24.28341931,92.7436928,0,2.57,13.75424054,0.424611422
Hailakandi,24.62556468,92.38516507,0,0,13.79313227,0.442169652
Hailakandi,24.28183389,92.44527233,0,0.26,11.68284454,0.382449446
Hailakandi,24.68617489,92.86673072,0,0,13.80566318,0.434992575
Hailakandi,24.60265328,92.41379158,0,0.15,12.21367979,0.39859977
Hailakandi,24.75068,92.53888537,0,0.93,13.71860651,0.377623986
Hailakandi,24.44556431,92.82525239,0,2.06,12.06597113,0.432360417
Hailakandi,24.35114907,92.42373903,0,0.1,14.08677067,0.380108005
Hailakandi,24.3454117,92.62177908,0,0.67,11.84964229,0.417917898
Hailakandi,24.40981099,92.45443854,0,0.62,12.26084926,0.377943446
Hailakandi,24.46760379,92.78199673,0,2.57,12.16381123,0.374227955
Hailakandi,24.73334041,92.43208748,0,0.87,13.27993941,0.42219157
Hailakandi,24.42720374,92.81527387,0,0.98,13.84019367,0.371581401
Hailakandi,24.61327126,92.58145217,0,0.26,13.72252391,0.41408393
Hailakandi,24.57615707,92.42582728,0,0.05,14.06692691,0.384377066
Hailakandi,24.41082293,92.7515665,0,1.39,12.43576755,0.386926713
Hailakandi,24.36353519,92.45436933,0,0.82,13.45990077,0.371730077
Hailakandi,24.52252561,92.40970308,0,0,13.25817947,0.37442172
Hailakandi,24.40226095,92.42487028,0,0.15,13.6617798,0.362697212
Hailakandi,24.54823965,92.44557226,0,0.1,14.13741906,0.417359849
Hailakandi,24.7653528,92.70096889,0,1.6,13.06585109,0.431469827
Hailakandi,24.45634472,92.75198166,0,2.52,13.96164632,0.378764535
Hailakandi,24.55847294,92.3751991,0,0.57,12.90189348,0.374142488
Jorhat,26.51240117,94.29433654,0,1.03,13.03876895,0.448187819
Jorhat,26.44043087,94.6012018,0,4.67,12.06074523,0.481389857
Jorhat,26.76076763,94.1662143,0,0.26,11.03987636,0.507705007
Jorhat,26.66594759,94.23843106,0,0,10.90582437,0.478930214
Jorhat,26.76380697,94.11350346,0,0,11.66740669,0.496368162
Jorhat,26.68410197,94.44085585,0,0.21,12.60387731,0.527578113
Jorhat,26.78186816,94.50801847,0,0.05,12.69102448,0.479939338
Jorhat,26.53753005,94.43701235,0,5.39,11.15391829,0.491945522
Jorhat,26.72844916,94.21719553,0,0.15,12.57697302,0.458693187
Jorhat,26.80371294,94.32579777,0,0.31,12.26318953,0.448258785
Jorhat,26.38308729,94.19209454,0,1.96,12.57192186,0.472028106
Jorhat,26.31681885,94.18949728,0,9.29,12.91602412,0.454416782
Jorhat,26.77353881,94.30729111,0,0.15,11.42506516,0.476812274
Jorhat,26.34166426,94.44163698,0,2.52,12.15550474,0.458114895
Jorhat,26.66106999,94.27381749,0,0,12.01721928,0.467568742
Jorhat,26.51730175,94.4545729,0,5.24,11.5002457,0.505561916
Jorhat,26.79151476,94.44102197,0,0.26,12.97411816,0.437301421
Jorhat,26.63028391,94.19193733,0,0.26,10.99742909,0.513900302
Jorhat,26.31564956,94.45284697,0,6.81,11.56922047,0.464699763
Jorhat,26.70874553,94.21729094,0,0.31,11.27710333,0.532453172
Jorhat,26.32072649,94.37496967,0,4.11,10.7885072,0.490453322
Jorhat,26.44074429,94.13162477,0,0.05,11.76821567,0.503101924
Jorhat,26.32504319,94.53700748,0,8.08,10.82950257,0.464405251
Jorhat,26.42266922,94.18595845,0,2.01,10.92977188,0.517214833
Jorhat,26.38693032,94.58821995,0,12.31,11.91666148,0.463302848
Jorhat,26.6070189,94.21055753,0,0.15,11.29342739,0.491892084
Jorhat,26.69634624,94.39498651,0,0.21,12.60625132,0.49574227
Jorhat,26.44267099,94.32610495,0,12.17,11.39881181,0.474851817
Jorhat,26.51388247,94.1953033,0,0.05,12.86117854,0.464845813
Jorhat,26.77810027,94.15822636,0,0.05,11.55011419,0.43972306
Jorhat,26.38499876,94.26362163,0,0.57,12.79738492,0.445977931
Jorhat,26.40151578,94.39450855,0,6.91,13.00527565,0.500019757
Jorhat,26.40760077,94.22273857,0,0.36,10.75851679,0.492656786
Jorhat,26.4670276,94.13695431,0,0.05,11.58348266,0.494193525
Jorhat,26.75833669,94.35280069,0,0.1,13.07838906,0.531311146
Jorhat,26.45461888,94.34324147,0,2.78,12.0727547,0.451625968
Jorhat,26.78911848,94.28680365,0,0.1,11.82767284,0.531117615
Jorhat,26.53818803,94.5549352,0,0.21,10.85249357,0.519045512
Jorhat,26.36747215,94.31877114,0,5.9,12.36805934,0.476200728
Jorhat,26.63739266,94.58966002,0,3.96,12.48376077,0.502576922
Jorhat,26.81150689,94.39388511,0,0,11.71580048,0.492342385
Jorhat,26.79733482,94.48245667,0,0.67,12.90340603,0.443321335
Jorhat,26.71886607,94.5983623,0,0.98,11.95400611,0.521175455
Jorhat,26.6916093,94.55491032,0,2.78,11.88006133,0.530723175
Jorhat,26.35121986,94.25323061,0,5.59,11.32709564,0.512053231
Jorhat,26.63759952,94.11627115,0,0.1,12.1470315,0.528082014
Jorhat,26.49732214,94.12033125,0,0,12.62836557,0.488994345
Jorhat,26.61256749,94.59461172,0,10.28,11.68131298,0.486397113
Jorhat,26.46815301,94.52037657,0,3.39,11.25181609,0.444751842
Jorhat,26.56782867,94.57605432,0,8.98,11.15976741,0.44117111
Kamle,27.55998078,94.15103018,0,15.8,14.90812806,0.381520883
Kamle,27.87105809,94.19887072,0,8.03,16.04537367,0.397802649
Kamle,27.61676028,94.31436487,0,3.7,15.62198938,0.434697661
Kamle,27.67858363,94.15727704,0,21.12,15.36476927,0.430391967
Kamle,28.02045985,94.32607754,0,9.39,14.04252531,0.372367956
Kamle,27.58399189,93.93310356,0,3.24,14.43015204,0.371360549
Kamle,27.64674892,94.31097536,0,9.99,14.04710801,0.448016198
Kamle,27.89706839,94.00058717,0,9.69,14.23006822,0.409547662
Kamle,27.94697419,94.1227038,0,14.36,14.51788557,0.372678049
Kamle,27.60515394,94.11221505,0,11.13,14.69217558,0.45079433
Kamle,27.58543387,94.23650844,0,3.19,13.7301112,0.39868708
Kamle,27.56657501,94.28293948,0,7.47,14.69450106,0.415278958
Kamle,27.57097638,94.06404932,0,9.24,15.70234413,0.411270849
Kamle,28.00091733,93.97787564,0,27.64,15.84029468,0.449500276
Kamle,28.0302491,94.28300353,0,0.15,14.13120617,0.431171163
Kamle,27.67834677,94.06664482,0,14.89,15.24966937,0.408700113
Kamle,27.91402983,93.84774161,0,17.41,14.2144642,0.396686673
Kamle,27.59907073,94.08634367,0,10.58,16.25478534,0.409079912
Kamle,27.98158715,93.90660573,0,24.27,16.5010192,0.381618352
Kamle,27.55983433,93.95185914,0,6.15,14.07595277,0.407436827
Kamle,27.89095353,94.22012843,0,9.79,15.98317721,0.42520072
Kamle,27.9552256,94.0968238,0,22.14,15.18784228,0.419535011
Kamle,27.66454182,94.13956884,0,8.63,16.30139108,0.372190387
Kamle,27.57902309,94.18285106,0,21.03,14.30883739,0.439588806
Kamle,27.63612446,93.9600681,0,3.39,15.63438836,0.425455916
Kamle,27.63919851,94.27194409,0,5.08,16.29341204,0.448113155
Kamle,27.69781303,94.28519111,0,18.66,15.65823648,0.404146973
Kamle,27.77240314,94.25222972,0,19.54,16.3758678,0.450290776
Kamle,27.89866502,93.92084709,0,4.93,16.26658487,0.371212661
Kamle,27.60160827,94.01784447,0,13.39,14.68151668,0.451677481
Kamle,27.93216571,94.32790313,0,2.42,15.83719971,0.440668204
Kamle,27.91802507,94.27479473,0,5.8,14.25380908,0.446733008
Kamle,27.65991205,94.24877486,0,8.48,13.86863954,0.381165974
Kamle,27.95217457,93.9993405,0,29.97,15.64287414,0.421731673
Kamle,28.03442181,94.11620858,0,17.13,15.44174789,0.431547153
Kamle,27.74548361,94.14684023,0,26.79,13.83655541,0.43409889
Kamle,27.97721922,93.95861583,0,24.32,15.63003184,0.412765096
Kamle,27.77838079,93.90991846,0,0.87,15.75038398,0.404621518
Kamle,27.8142152,94.20977843,0,15.13,13.61323895,0.429864302
Kamle,27.98711205,94.01920873,0,15.99,14.36485814,0.412088349
Kamle,27.63041944,93.99114372,0,2.11,13.75839661,0.382733637
Kamle,27.61799622,94.13749237,0,13.58,16.27419818,0.420926422
Kamle,27.56899441,94.10872876,0,16.94,15.32908564,0.404947605
Kamle,27.76062967,93.84019698,0,15.8,13.76985713,0.435082099
Kamle,27.62329556,94.17172191,0,2.93,14.79260607,0.428492711
Kamle,27.72091134,94.29871178,0,11.08,13.70841434,0.396821947
Kamle,28.00372727,94.11768229,0,14.51,14.4618598,0.437463671
Kamle,27.98275864,94.04973035,0,5.8,15.34202304,0.439571023
Kamle,27.94681484,94.18552417,0,14.17,15.71678135,0.436459839
Kamle,27.59078473,93.91356055,0,6.25,13.71067422,0.449271621
Kamrup,25.92270275,91.77276052,0,1.13,13.10544848,0.520904442
Kamrup,25.91560523,91.64773854,0,7.12,13.9361737,0.465497312
Kamrup,26.35825264,91.70409885,0,0.41,13.78667303,0.453596855
Kamrup,26.37151829,92.03705465,0,0.21,13.25804086,0.514461807
Kamrup,26.03146363,91.67827474,0,2.83,14.20619544,0.435065434
Kamrup,26.19528729,91.63280433,0,0.36,12.17753263,0.451997631
Kamrup,25.9557921,92.01294007,0,0.15,14.47035421,0.522102541
Kamrup,26.03930806,91.80792231,0,0.36,12.71123893,0.475727237
Kamrup,25.98243082,91.80360399,0,1.24,14.24850117,0.458740098
Kamrup,25.88354685,92.01980171,0,0.82,12.85614038,0.44354123
Kamrup,25.95901334,91.79332856,0,0.93,14.39801289,0.498056996
Kamrup,26.29965473,91.84475242,0,0.21,12.73494259,0.513417681
Kamrup,25.94086298,91.77105872,0,1.13,14.71708336,0.519719143
Kamrup,26.3045706,91.76831856,0,0.31,14.19452371,0.459059984
Kamrup,26.27287519,91.81962643,0,1.29,13.23924516,0.488045221
Kamrup,25.96861326,91.7743809,0,6.76,13.23529534,0.449385158
Kamrup,25.9955415,92.01415027,0,9.34,12.47591274,0.492515866
Kamrup,25.93631973,91.59144515,0,0.93,14.84706134,0.507241988
Kamrup,25.92046116,91.92034604,0,10.88,14.53615397,0.440901875
Kamrup,25.95265144,91.64461734,0,14.07,13.25719426,0.468144615
Kamrup,26.31595433,91.66690076,0,0.05,12.38873551,0.498723982
Kamrup,25.92059165,92.01781773,0,3.09,12.38802347,0.496532215
Kamrup,26.25453306,91.82561415,0,0.1,13.72098313,0.470561335
Kamrup,26.34756635,91.79156209,0,0.05,13.47641023,0.462835212
Kamrup,25.99640804,91.75824762,0,1.65,14.55936518,0.48452306
Kamrup,26.01807258,91.6380391,0,0.98,13.4440476,0.489209361
Kamrup,25.95356761,92.06582799,0,0.87,13.72217754,0.524896775
Kamrup,26.29825112,91.972824,0,0,13.65973609,0.498344985
Kamrup,26.01272922,91.81380166,0,5.18,14.83303278,0.518779083
Kamrup,25.98809231,91.87426068,0,0.51,13.06229281,0.453476097
Kamrup,25.92032647,91.96233829,0,8.53,13.92782215,0.44244735
Kamrup,26.29916118,92.08093457,0,0,13.05552278,0.489415068
Kamrup,26.31478501,92.03956849,0,0.1,13.75163781,0.489890224
Kamrup,26.20325555,91.60780743,0,0.26,13.33203713,0.497032878
Kamrup,26.30526045,91.79591914,0,0.15,13.08036169,0.505103623
Kamrup,25.9832684,91.92668995,0,0.15,13.41414473,0.516569313
Kamrup,25.96086544,91.71192675,0,2.57,14.5198021,0.461271853
Kamrup,26.33749228,91.71707819,0,0.15,12.43913234,0.513633976
Kamrup,25.99288261,92.05164461,0,0.98,14.20244323,0.518002176
Kamrup,25.93417224,91.99154701,0,0.98,14.06003168,0.523949631
Kamrup,26.25469281,91.62054852,0,0,13.97730864,0.437071624
Kamrup,25.99877318,91.72743058,0,0.62,12.58660382,0.512993762
Kamrup,26.25721341,91.77586392,0,0.1,13.37847499,0.44262068
Kamrup,26.31950334,91.93101492,0,0.1,13.14330001,0.518656562
Kamrup,25.88526212,91.65027368,0,3.29,13.01321693,0.477770086
Kamrup,26.37038667,91.66395041,0,0.41,12.51192793,0.448681864
Kamrup,26.24221894,92.08716535,0,0.05,14.0660369,0.475171375
Kamrup,26.22000854,92.07566096,0,0,12.83035962,0.444369697
Kamrup,26.34584652,91.94097375,0,0.05,12.4396645,0.459497074
Kamrup,26.08725087,91.66967252,0,1.49,14.07077358,0.492877981
Kamrup (Metro),26.06931926,91.66332101,0,0.1,14.77016222,0.478878279
Kamrup (Metro),26.31998046,91.59799985,0,0.1,14.38294149,0.46431545
Kamrup (Metro),26.35800707,91.73547858,0,0.1,15.54626978,0.526447899
Kamrup (Metro),26.34149914,91.91564517,0,0,13.38561311,0.443083834
Kamrup (Metro),25.94426792,91.9490022,0,1.24,15.06480869,0.527519987
Kamrup (Metro),26.41398459,91.63161446,0,0.15,13.78537029,0.476886437
Kamrup (Metro),26.00902012,91.99584794,0,0.57,13.90991381,0.515857137
Kamrup (Metro),26.38483861,91.59069489,0,0.21,15.50747167,0.51369997
Kamrup (Metro),26.05047544,91.60714851,0,3.8,15.61054674,0.498834206
Kamrup (Metro),26.30399715,91.5394964,0,0,13.34428594,0.501303219
Kamrup (Metro),26.00816523,91.91692122,0,1.96,15.46945641,0.453068542
Kamrup (Metro),26.00604154,91.9759853,0,3.09,14.68345918,0.466246098
Kamrup (Metro),26.29594509,91.68280342,0,0,14.19523801,0.510401901
Kamrup (Metro),25.97139327,91.57064026,0,4.67,15.52609742,0.441802316
Kamrup (Metro),25.95499017,91.87643727,0,10.83,13.86933601,0.457467956
Kamrup (Metro),25.96615188,91.98430717,0,1.13,15.30567618,0.46309632
Kamrup (Metro),26.30115349,91.6443055,0,0.26,16.04928757,0.507748224
Kamrup (Metro),26.38382584,91.73139154,0,0.05,13.57055694,0.530192282
Kamrup (Metro),26.02453364,91.71068486,0,0.26,13.80178538,0.441860509
Kamrup (Metro),26.39818268,91.92436494,0,0.26,14.35968626,0.517762969
Kamrup (Metro),26.10809977,91.56366114,0,0.05,15.64058924,0.529675167
Kamrup (Metro),26.02753939,91.98098988,0,0.77,15.07928088,0.502119614
Kamrup (Metro),26.19883247,91.5484492,0,3.65,15.53493684,0.451983135
Kamrup (Metro),26.32319682,91.76511711,0,0,14.13002351,0.498816977
Kamrup (Metro),26.33142088,91.68163034,0,0.31,13.39986242,0.508970511
Kamrup (Metro),26.37993794,91.92028822,0,0,14.73952954,0.506013498
Kamrup (Metro),25.93223993,91.65624925,0,0.67,15.07601087,0.49293898
Kamrup (Metro),26.05631152,91.58740835,0,0.1,14.88465797,0.522801437
Kamrup (Metro),26.38436807,91.55920509,0,0.26,15.46124079,0.451185677
Kamrup (Metro),25.96465138,91.9180238,0,3.8,14.46681806,0.446556826
Kamrup (Metro),26.30057554,91.61127957,0,0.26,14.26097459,0.435333826
Kamrup (Metro),26.33913069,91.98112854,0,0.31,16.14849432,0.494350921
Kamrup (Metro),26.28461356,91.90969718,0,0.21,13.71120833,0.520072897
Kamrup (Metro),25.97888118,91.674015,0,0.31,13.44081662,0.435136602
Kamrup (Metro),26.39225134,91.94798625,0,0.05,13.79023382,0.495399589
Kamrup (Metro),26.40069152,91.61539064,0,0.26,14.76157137,0.48362316
Kamrup (Metro),26.3942067,91.77724377,0,0.05,14.8829807,0.455373801
Kamrup (Metro),26.28472697,91.7733344,0,0.1,15.47601867,0.469595254
Kamrup (Metro),26.00726516,91.78336252,0,0.26,14.58516248,0.443301744
Kamrup (Metro),26.30478267,92.00679829,0,0,13.31139582,0.509740183
Kamrup (Metro),25.99396068,91.94792974,0,4.83,14.73423207,0.444664744
Kamrup (Metro),26.15086506,91.54794741,0,0.31,13.910552,0.486988313
Kamrup (Metro),26.00117842,91.85768556,0,2.52,13.80699788,0.518388823
Kamrup (Metro),25.97272142,91.64274037,0,0.31,15.12298597,0.496426289
Kamrup (Metro),26.24426642,91.60061983,0,0.21,16.11970802,0.522385071
Kamrup (Metro),26.01421679,91.56637716,0,0.57,14.43868798,0.529883584
Kamrup (Metro),26.39760958,91.69896541,0,0.05,14.19466424,0.515113162
Kamrup (Metro),26.40574274,91.98233368,0,0.15,14.31135258,0.530981745
Kamrup (Metro),26.22648688,92.02162183,0,0.05,15.90032917,0.476974605
Kamrup (Metro),26.32142324,91.74312587,0,1.39,16.04253538,0.45288431
Kamrup (Rural),25.91837643,91.23127154,0,0.51,16.02433522,0.491625858
Kamrup (Rural),25.9398155,91.51149601,0,2.37,15.44264962,0.45969744
Kamrup (Rural),26.01228451,91.10504604,0,0.15,15.81153255,0.474137255
Kamrup (Rural),25.63708788,91.33430256,0,0,15.82530499,0.464193451
Kamrup (Rural),25.63575786,91.16200342,0,0.46,15.34568871,0.479527759
Kamrup (Rural),25.62913403,91.36353293,0,11.97,13.56631594,0.509138456
Kamrup (Rural),25.87918433,91.2738751,0,12.31,14.51640254,0.465898144
Kamrup (Rural),25.9060709,91.48226071,0,4.62,15.30330167,0.523781578
Kamrup (Rural),25.68641766,91.08914151,0,1.49,14.81850933,0.465417717
Kamrup (Rural),25.98986449,91.44557189,0,0.1,13.88047195,0.460335099
Kamrup (Rural),25.67677449,91.43945069,0,6.86,15.04155334,0.482705943
Kamrup (Rural),25.84355247,91.56548985,0,0.1,16.4516195,0.51003308
Kamrup (Rural),25.72288654,91.16585843,0,4.52,15.11661017,0.527010472
Kamrup (Rural),25.85205254,91.08634558,0,0.62,14.09362661,0.48036653
Kamrup (Rural),26.0535805,91.45458801,0,0.21,14.90314922,0.515142015
Kamrup (Rural),25.93641228,91.2070697,0,0.21,15.57129146,0.485354054
Kamrup (Rural),25.6975259,91.4253883,0,10.24,15.30099871,0.500571928
Kamrup (Rural),26.04040475,91.49969355,0,0.21,15.31622643,0.480712343
Kamrup (Rural),25.81190617,91.08673228,0,3.85,13.85676535,0.481920685
Kamrup (Rural),25.99927074,91.22280234,0,0.1,13.93752002,0.456234266
Kamrup (Rural),26.03030542,91.10350751,0,0.05,15.7437695,0.519041773
Kamrup (Rural),25.75319744,91.47036751,0,7.78,15.97229494,0.494918882
Kamrup (Rural),26.05942876,91.29748693,0,0.05,14.08197846,0.508248368
Kamrup (Rural),25.88997001,91.45359481,0,0.31,14.2369053,0.443248674
Kamrup (Rural),25.80519412,91.3096556,0,2.57,13.97723029,0.524944095
Kamrup (Rural),25.98165276,91.52337462,0,0.72,14.90666187,0.444126937
Kamrup (Rural),25.75791981,91.40902039,0,15.08,16.53405316,0.443214965
Kamrup (Rural),25.74126199,91.31608628,0,5.39,13.88441486,0.467979543
Kamrup (Rural),26.03706782,91.31886321,0,2.47,13.57163574,0.504186094
Kamrup (Rural),25.65083799,91.45321725,0,10.14,14.44930803,0.481168544
Kamrup (Rural),25.72822981,91.54943022,0,11.48,13.98749401,0.51148645
Kamrup (Rural),25.8886645,91.10512904,0,0.21,14.05083608,0.519813839
Kamrup (Rural),25.81590648,91.15036705,0,1.85,15.37309493,0.497882747
Kamrup (Rural),25.96351922,91.35449516,0,6.76,14.23688165,0.448922539
Kamrup (Rural),25.67401003,91.38377932,0,5.54,14.98411476,0.491208349
Kamrup (Rural),26.08813939,91.42705261,0,0.31,15.44571001,0.47758326
Kamrup (Rural),26.09375665,91.47311832,0,0.62,14.21624143,0.47269097
Kamrup (Rural),25.6393185,91.48273049,0,9.64,15.1202044,0.479434734
Kamrup (Rural),26.06180601,91.53042089,0,0.1,15.12573322,0.459541769
Kamrup (Rural),25.71575428,91.3667772,0,3.24,15.56283767,0.506624671
Kamrup (Rural),25.64876089,91.09974413,0,1.49,14.08987738,0.528197754
Kamrup (Rural),25.71997174,91.50634243,0,18.01,15.25989064,0.441937547
Kamrup (Rural),25.78345604,91.32490536,0,15.47,15.71750394,0.533263414
Kamrup (Rural),25.92164432,91.07051212,0,0.05,15.69715195,0.459836794
Kamrup (Rural),25.81966398,91.51545203,0,1.44,14.93988601,0.459604772
Kamrup (Rural),25.9514528,91.56063904,0,1.13,15.13311814,0.519837273
Kamrup (Rural),25.70017531,91.37823312,0,0.51,14.1997846,0.506826611
Kamrup (Rural),25.70273535,91.33372891,0,1.08,15.61004266,0.456301777
Kamrup (Rural),25.65484173,91.31851674,0,1.34,15.63028776,0.484520477
Kamrup (Rural),26.01991783,91.49073859,0,0.05,15.32745845,0.461579948
Karbi Anglong,26.13394809,93.29114772,0,4.52,12.82866112,0.534465573
Karbi Anglong,26.16921183,93.5607384,0,1.44,13.51247326,0.537650765
Karbi Anglong,26.29474963,93.70070415,0,2.21,14.12567409,0.536159672
Karbi Anglong,26.4253242,93.58994644,0,4.67,13.51899452,0.471372828
Karbi Anglong,26.00117731,93.67496849,0,0.05,12.73230194,0.527370117
Karbi Anglong,26.17162748,93.64868221,0,6.1,12.70598131,0.454132934
Karbi Anglong,26.21669954,93.22294584,0,5.59,11.79780708,0.469393566
Karbi Anglong,26.14794371,93.25175929,0,0.87,13.88475038,0.525377569
Karbi Anglong,26.23730539,93.41602025,0,1.54,13.27599294,0.473534046
Karbi Anglong,26.14675093,93.33111442,0,0.62,12.89950275,0.457741529
Karbi Anglong,26.1707857,93.36801692,0,1.6,11.91785032,0.495247461
